order_number,customer_state,index,order_number,employee_id,employee_name,employee_job_title,order_date,order_type,customer_type,cust_id,customer_name,prod_category,prod_number,prod_name,quantity,price,order_total
1103386,Georgia,4157,1103386,900016625,Norm Hawkins,Sales Representative,4/16/2019,Retail,Individual,3970,Buck Knowlman,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,4,$24.50 ,98.0
1103390,Florida,4158,1103390,900016625,Norm Hawkins,Sales Representative,4/17/2019,Retail,Individual,3708,Ida Skurm,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,4,$14.50 ,58.0
1103411,Alabama,4159,1103411,900016625,Norm Hawkins,Sales Representative,4/20/2019,Retail,Individual,1682,Natividad de Pinna,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,2,$27.00 ,54.0
1103423,Georgia,4160,1103423,900016625,Norm Hawkins,Sales Representative,4/22/2019,Retail,Individual,2754,Dehlia Gaiter,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,3,$16.75 ,50.25
1103430,Florida,4161,1103430,900016625,Norm Hawkins,Sales Representative,4/23/2019,Retail,Individual,4011,Davidson Cramphorn,Gift Basket,GB104,Garlic EVOO Gift Basket,4,$75.00 ,300.0
1103446,Alabama,4162,1103446,900016625,Norm Hawkins,Sales Representative,4/25/2019,Retail,Individual,1109,Odelia Jamblin,Gift Basket,GB100,Organic EVOO Gift Basket,4,$70.00 ,280.0
1103468,Florida,4163,1103468,900016625,Norm Hawkins,Sales Representative,4/28/2019,Retail,Individual,3991,Eleni Nardi,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,4,$14.50 ,58.0
1103508,Florida,4164,1103508,900016625,Norm Hawkins,Sales Representative,5/2/2019,Retail,Individual,2867,Arvin Olohan,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,1,$19.50 ,19.5
1103673,Florida,4165,1103673,900016625,Norm Hawkins,Sales Representative,5/26/2019,Retail,Individual,1148,Geordie Stiggers,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,1,$27.00 ,27.0
1103685,Florida,4166,1103685,900016625,Norm Hawkins,Sales Representative,5/27/2019,Retail,Individual,4066,Maurizio Dando,Olive Oil,OO308,Basil Extra Virgin Olive Oil,2,$26.00 ,52.0
1103691,Florida,4167,1103691,900016625,Norm Hawkins,Sales Representative,5/28/2019,Retail,Individual,3642,Janis Rix,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,3,$30.00 ,90.0
1103793,Florida,4168,1103793,900016625,Norm Hawkins,Sales Representative,6/14/2019,Retail,Individual,2182,Collie Ansty,Gift Basket,GB300,Deluxe Bath Gift Basket,1,$115.00 ,115.0
1103813,Alabama,4169,1103813,900016625,Norm Hawkins,Sales Representative,6/17/2019,Retail,Individual,2680,Robinia Balog,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,1,$26.00 ,26.0
1103858,Florida,4170,1103858,900016625,Norm Hawkins,Sales Representative,6/22/2019,Retail,Individual,1635,Hollie Albrecht,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,2,$17.50 ,35.0
1103924,Florida,4171,1103924,900016625,Norm Hawkins,Sales Representative,7/2/2019,Retail,Individual,1873,Domenic Sinney,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,1,$45.00 ,45.0
1103923,Florida,4172,1103923,900016625,Norm Hawkins,Sales Representative,7/2/2019,Retail,Individual,2643,Bunnie Bedboro,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,3,$26.00 ,78.0
1103960,Florida,4173,1103960,900016625,Norm Hawkins,Sales Representative,7/6/2019,Wholesale,Business,3364,Wilkinson Inc,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,12,$234.00 ,2808.0
1103958,Florida,4174,1103958,900016625,Norm Hawkins,Sales Representative,7/6/2019,Retail,Individual,2749,Osmond Creane,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,1,$123.00 ,123.0
1103967,Georgia,4175,1103967,900016625,Norm Hawkins,Sales Representative,7/7/2019,Retail,Individual,1858,Kendell Delleschi,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,2,$14.50 ,29.0
1103999,Florida,4176,1103999,900016625,Norm Hawkins,Sales Representative,7/11/2019,Retail,Individual,1148,Geordie Stiggers,Bath products,BP101,Lavender and Olive Bath Salts,4,$8.50 ,34.0
1104015,Florida,4177,1104015,900016625,Norm Hawkins,Sales Representative,7/13/2019,Retail,Individual,2753,Spike Wedmore,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,3,$45.00 ,135.0
1104040,Florida,4178,1104040,900016625,Norm Hawkins,Sales Representative,7/16/2019,Retail,Individual,2340,Nellie Itchingham,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,4,$123.00 ,492.0
1104039,Georgia,4179,1104039,900016625,Norm Hawkins,Sales Representative,7/16/2019,Retail,Individual,2544,Haydon Ogles,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,4,$24.50 ,98.0
1104072,Florida,4180,1104072,900016625,Norm Hawkins,Sales Representative,7/21/2019,Retail,Individual,3892,Rafael Richly,Bath products,BP505,Vanilla and Olive Oil Lotion,3,$9.99 ,29.97
1104131,Florida,4181,1104131,900016625,Norm Hawkins,Sales Representative,7/29/2019,Retail,Individual,2757,Joey Woodier,Bath products,BP302,Mandarin and Olive Candle,1,$6.99 ,6.99
1104170,South Carolina,4182,1104170,900016625,Norm Hawkins,Sales Representative,8/5/2019,Retail,Individual,2346,Amberly Corney,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,4,$19.50 ,78.0
1104186,Florida,4183,1104186,900016625,Norm Hawkins,Sales Representative,8/6/2019,Retail,Individual,3565,Sherry McFarlan,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,2,$26.00 ,52.0
1104207,Florida,4184,1104207,900016625,Norm Hawkins,Sales Representative,8/10/2019,Retail,Business,3085,Ullrich Inc,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,3,$26.00 ,78.0
1104206,Florida,4185,1104206,900016625,Norm Hawkins,Sales Representative,8/10/2019,Retail,Individual,2210,Lowell Fagg,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,3,$45.00 ,135.0
1104243,Florida,4186,1104243,900016625,Norm Hawkins,Sales Representative,8/15/2019,Retail,Individual,3991,Eleni Nardi,Bath products,BP101,Lavender and Olive Bath Salts,3,$8.50 ,25.5
1104283,Florida,4187,1104283,900016625,Norm Hawkins,Sales Representative,8/20/2019,Retail,Individual,1667,Abagail Defraine,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,1,$14.50 ,14.5
1104292,Georgia,4188,1104292,900016625,Norm Hawkins,Sales Representative,8/21/2019,Wholesale,Business,3949,Halvorson Inc,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,10,$234.00 ,2340.0
1104313,Florida,4189,1104313,900016625,Norm Hawkins,Sales Representative,8/25/2019,Wholesale,Business,3364,Wilkinson Inc,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,8,$234.00 ,1872.0
1104336,Alabama,4190,1104336,900016625,Norm Hawkins,Sales Representative,8/28/2019,Retail,Individual,3003,Bryna Cumberpatch,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,3,$114.00 ,342.0
1104432,Florida,4191,1104432,900016625,Norm Hawkins,Sales Representative,9/11/2019,Retail,Individual,3922,Hamlin Minto,Gift Basket,GB106,Basil EVOO Gift Basket,1,$75.00 ,75.0
1104482,Florida,4192,1104482,900016625,Norm Hawkins,Sales Representative,9/19/2019,Retail,Individual,2921,Alverta Hiley,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,2,$45.00 ,90.0
1104532,Alabama,4193,1104532,900016625,Norm Hawkins,Sales Representative,9/27/2019,Retail,Individual,3003,Bryna Cumberpatch,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,2,$26.00 ,52.0
1104529,Alabama,4194,1104529,900016625,Norm Hawkins,Sales Representative,9/27/2019,Retail,Individual,3512,Freddy Fayerman,Gift Basket,GB102,Rosmary EVOO Gift Basket,2,$75.00 ,150.0
1104597,Florida,4195,1104597,900016625,Norm Hawkins,Sales Representative,10/7/2019,Wholesale,Business,2747,Kessler Group,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,12,$234.00 ,2808.0
1104598,Florida,4196,1104598,900016625,Norm Hawkins,Sales Representative,10/7/2019,Retail,Individual,2061,Rich Reicherz,Bath products,BP302,Mandarin and Olive Candle,3,$6.99 ,20.97
1104647,Florida,4197,1104647,900016625,Norm Hawkins,Sales Representative,10/15/2019,Retail,Individual,3043,Malvin Ousley,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,2,$234.00 ,468.0
1104672,Florida,4198,1104672,900016625,Norm Hawkins,Sales Representative,10/18/2019,Retail,Individual,2582,Wynne Dalliwater,Bath products,BP305,Mandarin and Olive Oil Lotion,2,$9.99 ,19.98
1104699,Florida,4199,1104699,900016625,Norm Hawkins,Sales Representative,10/21/2019,Retail,Individual,3883,Elroy Anfonsi,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,3,$16.75 ,50.25
1104748,Florida,4200,1104748,900016625,Norm Hawkins,Sales Representative,10/28/2019,Retail,Individual,4062,Lily O'Reilly,Bath products,BP102,Lavender and Olive Candle,1,$6.99 ,6.99
1104771,Florida,4201,1104771,900016625,Norm Hawkins,Sales Representative,10/31/2019,Retail,Individual,2214,Christan Winston,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,1,$19.50 ,19.5
1104820,Alabama,4202,1104820,900016625,Norm Hawkins,Sales Representative,11/8/2019,Retail,Individual,1304,Roxana Charville,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,3,$123.00 ,369.0
1104851,Florida,4203,1104851,900016625,Norm Hawkins,Sales Representative,11/12/2019,Retail,Individual,1231,Elsie Grigore,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,4,$16.75 ,67.0
1104864,Florida,4204,1104864,900016625,Norm Hawkins,Sales Representative,11/14/2019,Retail,Individual,2853,Kimberlee Brameld,Gift Basket,GB104,Garlic EVOO Gift Basket,2,$75.00 ,150.0
1104888,Florida,4205,1104888,900016625,Norm Hawkins,Sales Representative,11/17/2019,Retail,Individual,2340,Nellie Itchingham,Olive Oil,OO308,Basil Extra Virgin Olive Oil,1,$26.00 ,26.0
1104885,Alabama,4206,1104885,900016625,Norm Hawkins,Sales Representative,11/17/2019,Retail,Individual,3561,Ginger Daspar,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,1,$30.00 ,30.0
1104918,Georgia,4207,1104918,900016625,Norm Hawkins,Sales Representative,11/22/2019,Retail,Individual,3615,Calhoun Albiston,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,2,$24.50 ,49.0
1104917,Florida,4208,1104917,900016625,Norm Hawkins,Sales Representative,11/22/2019,Retail,Individual,2368,Gabie Enoch,Gift Basket,GB105,Chili EVOO Gift Basket,2,$75.00 ,150.0
1104919,Florida,4209,1104919,900016625,Norm Hawkins,Sales Representative,11/22/2019,Retail,Individual,2210,Lowell Fagg,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,1,$45.00 ,45.0
1104960,Florida,4210,1104960,900016625,Norm Hawkins,Sales Representative,11/27/2019,Retail,Individual,3559,Kendal Utterson,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,2,$114.00 ,228.0
1104988,Florida,4211,1104988,900016625,Norm Hawkins,Sales Representative,12/1/2019,Retail,Individual,2214,Christan Winston,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,3,$45.00 ,135.0
1104995,Alabama,4212,1104995,900016625,Norm Hawkins,Sales Representative,12/2/2019,Retail,Individual,2680,Robinia Balog,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,4,$123.00 ,492.0
1104993,Florida,4213,1104993,900016625,Norm Hawkins,Sales Representative,12/2/2019,Retail,Individual,1995,Lodovico Binnie,Bath products,BP500,Vanilla and Olive Oil Body Soap,1,$7.45 ,7.45
1105084,Georgia,4214,1105084,900016625,Norm Hawkins,Sales Representative,12/16/2019,Wholesale,Business,3949,Halvorson Inc,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,10,$234.00 ,2340.0
1105091,Florida,4215,1105091,900016625,Norm Hawkins,Sales Representative,12/17/2019,Retail,Individual,3301,Orrin Novotna,Bath products,BP301,Mandarin and Olive Bath Salts,2,$8.50 ,17.0
1105132,Florida,4216,1105132,900016625,Norm Hawkins,Sales Representative,12/24/2019,Retail,Business,3085,Ullrich Inc,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,3,$114.00 ,342.0
1105173,Georgia,4217,1105173,900016625,Norm Hawkins,Sales Representative,12/29/2019,Retail,Individual,2967,Roanna Lynagh,Bath products,BP305,Mandarin and Olive Oil Lotion,4,$9.99 ,39.96
1105231,Florida,4218,1105231,900016625,Norm Hawkins,Sales Representative,1/6/2020,Retail,Individual,1635,Hollie Albrecht,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,1,$26.00 ,26.0
1105239,Georgia,4219,1105239,900016625,Norm Hawkins,Sales Representative,1/8/2020,Retail,Individual,1826,Darrelle Coughan,Bath products,BP100,Lavender and Olive Body Soap,4,$7.45 ,29.8
1105276,Florida,4220,1105276,900016625,Norm Hawkins,Sales Representative,1/13/2020,Wholesale,Business,1446,Considine Group,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,5,$234.00 ,1170.0
1105288,Florida,4221,1105288,900016625,Norm Hawkins,Sales Representative,1/15/2020,Retail,Individual,1829,Averyl Farrell,Bath products,BP103,Lavender and Olive Oil Bar Soap,4,$5.99 ,23.96
1105354,Florida,4222,1105354,900016625,Norm Hawkins,Sales Representative,1/25/2020,Retail,Individual,2687,Abbott May,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,3,$123.00 ,369.0
1105416,Alabama,4223,1105416,900016625,Norm Hawkins,Sales Representative,2/3/2020,Retail,Individual,1209,Hoyt Negal,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
1105429,Georgia,4224,1105429,900016625,Norm Hawkins,Sales Representative,2/5/2020,Retail,Individual,3984,Ferd Sline,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
1105462,Florida,4225,1105462,900016625,Norm Hawkins,Sales Representative,2/10/2020,Wholesale,Business,2031,Braun LLC,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
1105566,Florida,4226,1105566,900016625,Norm Hawkins,Sales Representative,2/25/2020,Retail,Individual,1827,Sean Feifer,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,2,$30.00 ,60.0
1105598,Alabama,4227,1105598,900016625,Norm Hawkins,Sales Representative,3/1/2020,Retail,Individual,3561,Ginger Daspar,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,3,$45.00 ,135.0
1105607,Georgia,4228,1105607,900016625,Norm Hawkins,Sales Representative,3/3/2020,Retail,Individual,3063,Karim Coen,Bath products,BP305,Mandarin and Olive Oil Lotion,2,$9.99 ,19.98
1105627,Florida,4229,1105627,900016625,Norm Hawkins,Sales Representative,3/5/2020,Retail,Individual,2711,Clevey Dreng,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,3,$234.00 ,702.0
1105662,Florida,4230,1105662,900016625,Norm Hawkins,Sales Representative,3/9/2020,Retail,Individual,2182,Collie Ansty,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,3,$123.00 ,369.0
1105676,Florida,4231,1105676,900016625,Norm Hawkins,Sales Representative,3/12/2020,Retail,Individual,4029,Trish Lednor,Gift Basket,GB300,Deluxe Bath Gift Basket,2,$115.00 ,230.0
1105680,Georgia,4232,1105680,900016625,Norm Hawkins,Sales Representative,3/12/2020,Retail,Individual,3970,Buck Knowlman,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,1,$26.00 ,26.0
1105685,Florida,4233,1105685,900016625,Norm Hawkins,Sales Representative,3/13/2020,Retail,Individual,3559,Kendal Utterson,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,2,$14.50 ,29.0
1105715,Florida,4234,1105715,900016625,Norm Hawkins,Sales Representative,3/17/2020,Retail,Individual,2558,Tome Beller,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,4,$70.00 ,280.0
1105722,Georgia,4235,1105722,900016625,Norm Hawkins,Sales Representative,3/19/2020,Retail,Individual,2314,Anissa Androsik,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,2,$234.00 ,468.0
1105754,Georgia,4236,1105754,900016625,Norm Hawkins,Sales Representative,3/22/2020,Retail,Individual,1691,Roby Pitts,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
1105765,Florida,4237,1105765,900016625,Norm Hawkins,Sales Representative,3/24/2020,Retail,Individual,3068,Madelena Coom,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,2,$19.50 ,39.0
1105811,Florida,4238,1105811,900016625,Norm Hawkins,Sales Representative,3/30/2020,Retail,Individual,2749,Osmond Creane,Gift Basket,GB101,Infused EVOO Gift Basket,1,$75.00 ,75.0
1105822,Florida,4239,1105822,900016625,Norm Hawkins,Sales Representative,4/1/2020,Retail,Individual,2368,Gabie Enoch,Gift Basket,GB105,Chili EVOO Gift Basket,1,$75.00 ,75.0
1105831,Florida,4240,1105831,900016625,Norm Hawkins,Sales Representative,4/2/2020,Wholesale,Business,1446,Considine Group,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,11,$234.00 ,2574.0
1105970,Florida,4241,1105970,900016625,Norm Hawkins,Sales Representative,4/25/2020,Wholesale,Business,1446,Considine Group,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,5,$234.00 ,1170.0
1106010,Florida,4242,1106010,900016625,Norm Hawkins,Sales Representative,5/2/2020,Retail,Individual,2853,Kimberlee Brameld,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
1106031,Florida,4243,1106031,900016625,Norm Hawkins,Sales Representative,5/5/2020,Retail,Individual,3642,Janis Rix,Bath products,BP105,Lavender and Olive Oil Lotion,1,$9.99 ,9.99
1106146,Florida,4244,1106146,900016625,Norm Hawkins,Sales Representative,5/19/2020,Retail,Individual,2017,Eddie Kennaway,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,2,$70.00 ,140.0
1106153,Florida,4245,1106153,900016625,Norm Hawkins,Sales Representative,5/20/2020,Wholesale,Business,2851,Ruecker LLC,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,5,$234.00 ,1170.0
1106165,Alabama,4246,1106165,900016625,Norm Hawkins,Sales Representative,5/22/2020,Retail,Individual,3074,Ange Kieran,Gift Basket,GB101,Infused EVOO Gift Basket,1,$75.00 ,75.0
1106221,Florida,4247,1106221,900016625,Norm Hawkins,Sales Representative,5/31/2020,Retail,Individual,4029,Trish Lednor,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,3,$45.00 ,135.0
1106236,Florida,4248,1106236,900016625,Norm Hawkins,Sales Representative,6/2/2020,Wholesale,Business,2851,Ruecker LLC,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,10,$234.00 ,2340.0
1106239,Alabama,4249,1106239,900016625,Norm Hawkins,Sales Representative,6/2/2020,Retail,Individual,1109,Odelia Jamblin,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
1106260,Georgia,4250,1106260,900016625,Norm Hawkins,Sales Representative,6/5/2020,Retail,Individual,1858,Kendell Delleschi,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,3,$234.00 ,702.0
1106284,Florida,4251,1106284,900016625,Norm Hawkins,Sales Representative,6/8/2020,Retail,Individual,3565,Sherry McFarlan,Bath products,BP503,Vanilla and Olive Oil Bar Soap,1,$5.99 ,5.99
1106322,Florida,4252,1106322,900016625,Norm Hawkins,Sales Representative,6/12/2020,Retail,Individual,4062,Lily O'Reilly,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,1,$26.00 ,26.0
1106362,Florida,4253,1106362,900016625,Norm Hawkins,Sales Representative,6/19/2020,Retail,Individual,3888,Brew Luton,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
1106365,Alabama,4254,1106365,900016625,Norm Hawkins,Sales Representative,6/20/2020,Retail,Individual,1682,Natividad de Pinna,Bath products,BP302,Mandarin and Olive Candle,3,$6.99 ,20.97
1106392,Alabama,4255,1106392,900016625,Norm Hawkins,Sales Representative,6/24/2020,Retail,Individual,1197,Charlena Lille,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,1,$24.50 ,24.5
1106457,Georgia,4256,1106457,900016625,Norm Hawkins,Sales Representative,7/2/2020,Retail,Individual,3063,Karim Coen,Bath products,BP303,Mandarin and Olive Oil Bar Soap,3,$5.99 ,17.97
1106484,Alabama,4257,1106484,900016625,Norm Hawkins,Sales Representative,7/5/2020,Retail,Individual,3512,Freddy Fayerman,Bath products,BP502,Vanilla and Olive Oil Candle,2,$6.99 ,13.98
1106539,Alabama,4258,1106539,900016625,Norm Hawkins,Sales Representative,7/11/2020,Retail,Individual,1209,Hoyt Negal,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,1,$24.50 ,24.5
1106607,Florida,4259,1106607,900016625,Norm Hawkins,Sales Representative,7/19/2020,Retail,Individual,2235,Hamlen Wimes,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,4,$24.50 ,98.0
1106617,Georgia,4260,1106617,900016625,Norm Hawkins,Sales Representative,7/20/2020,Retail,Individual,1691,Roby Pitts,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,1,$45.00 ,45.0
1106677,Georgia,4261,1106677,900016625,Norm Hawkins,Sales Representative,7/28/2020,Retail,Individual,3615,Calhoun Albiston,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,1,$114.00 ,114.0
1106708,Florida,4262,1106708,900016625,Norm Hawkins,Sales Representative,8/1/2020,Retail,Individual,2017,Eddie Kennaway,Gift Basket,GB106,Basil EVOO Gift Basket,1,$75.00 ,75.0
1106719,Florida,4263,1106719,900016625,Norm Hawkins,Sales Representative,8/3/2020,Retail,Individual,2717,Martainn Alenichicov,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
1106745,Florida,4264,1106745,900016625,Norm Hawkins,Sales Representative,8/7/2020,Retail,Individual,3889,Moe Faulo,Olive Oil,OO308,Basil Extra Virgin Olive Oil,4,$26.00 ,104.0
1106828,Georgia,4265,1106828,900016625,Norm Hawkins,Sales Representative,8/18/2020,Retail,Individual,2967,Roanna Lynagh,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,3,$70.00 ,210.0
1106844,Georgia,4266,1106844,900016625,Norm Hawkins,Sales Representative,8/20/2020,Retail,Individual,3970,Buck Knowlman,Bath products,BP102,Lavender and Olive Candle,2,$6.99 ,13.98
1107013,Alabama,4267,1107013,900016625,Norm Hawkins,Sales Representative,9/14/2020,Retail,Individual,1197,Charlena Lille,Bath products,BP302,Mandarin and Olive Candle,1,$6.99 ,6.99
