order number,employee id,employee name,employee name,employee_job_title,order date,order type,customer type,cust id,customer name,customer name,prod category,prod number,prod_name,quantity,price,order total
1103934,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/3/2019,Retail,Individual,2180,Yardley Kikke,Yardley Kikke,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,3,$45.00 ,135
1104003,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/11/2019,Retail,Individual,3593,Clem Baldin,Clem Baldin,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,2,$123.00 ,246
1104013,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/13/2019,Wholesale,Business,3394,Kling Group,Kling Group,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,8,$234.00 ,1872
1104047,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/17/2019,Retail,Individual,1347,Eamon Salway,Eamon Salway,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,1,$123.00 ,123
1104054,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/18/2019,Retail,Individual,3041,Candie Frere,Candie Frere,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,2,$114.00 ,228
1104082,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/22/2019,Retail,Individual,2180,Yardley Kikke,Yardley Kikke,Bath products,BP505,Vanilla and Olive Oil Lotion,4,$9.99 ,39.96
1104134,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/29/2019,Retail,Individual,2158,Dionne Parysowna,Dionne Parysowna,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,3,$27.00 ,81
1104129,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/29/2019,Retail,Individual,4103,Cherey Davydochkin,Cherey Davydochkin,Gift Basket,GB101,Infused EVOO Gift Basket,4,$75.00 ,300
1104142,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/31/2019,Retail,Individual,2027,Gladys O'Donnell,Gladys O'Donnell,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,4,$24.50 ,98
1104176,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,8/5/2019,Retail,Individual,1309,Wallis Gaveltone,Wallis Gaveltone,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,2,$70.00 ,140
1104324,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,8/26/2019,Retail,Business,4030,Feest Depot,Feest Depot,Olive Oil,OO308,Basil Extra Virgin Olive Oil,2,$26.00 ,52
1104444,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,9/12/2019,Retail,Individual,1347,Eamon Salway,Eamon Salway,Gift Basket,GB102,Rosmary EVOO Gift Basket,2,$75.00 ,150
1104440,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,9/12/2019,Retail,Individual,2238,Junie Pharoah,Junie Pharoah,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,2,$45.00 ,90
1104454,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,9/15/2019,Retail,Individual,2330,Marita Bignall,Marita Bignall,Gift Basket,GB104,Garlic EVOO Gift Basket,4,$75.00 ,300
1104465,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,9/17/2019,Retail,Individual,1553,Grant Scandrett,Grant Scandrett,Gift Basket,GB105,Chili EVOO Gift Basket,2,$75.00 ,150
1104477,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,9/18/2019,Retail,Individual,4103,Cherey Davydochkin,Cherey Davydochkin,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,2,$114.00 ,228
1104528,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,9/27/2019,Retail,Individual,3601,Bax Gurton,Bax Gurton,Bath products,BP505,Vanilla and Olive Oil Lotion,2,$9.99 ,19.98
1104542,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,9/28/2019,Retail,Individual,3041,Candie Frere,Candie Frere,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,2,$45.00 ,90
1104686,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,10/19/2019,Retail,Individual,2042,Haroun Philpot,Haroun Philpot,Bath products,BP102,Lavender and Olive Candle,2,$6.99 ,13.98
1104833,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,11/10/2019,Retail,Individual,3667,Marigold Geaves,Marigold Geaves,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,4,$45.00 ,180
1104884,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,11/17/2019,Retail,Individual,2363,Lorain Siebert,Lorain Siebert,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,3,$30.00 ,90
1104896,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,11/19/2019,Retail,Individual,2760,Butch Kilday,Butch Kilday,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,2,$14.50 ,29
1104935,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,11/24/2019,Retail,Individual,1708,Angelika Purchon,Angelika Purchon,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,2,$123.00 ,246
1104973,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,11/29/2019,Retail,Individual,3767,Dorian Hakey,Dorian Hakey,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,3,$45.00 ,135
1104976,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,11/30/2019,Retail,Individual,2027,Gladys O'Donnell,Gladys O'Donnell,Bath products,BP300,Mandarin and Olive Body Soap,1,$7.45 ,7.45
1104984,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,12/1/2019,Retail,Individual,2640,Hestia Sinkin,Hestia Sinkin,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,2,$26.00 ,52
1105033,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,12/7/2019,Retail,Individual,2890,Raphael Kedie,Raphael Kedie,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,1,$123.00 ,123
1105064,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,12/13/2019,Retail,Business,4030,Feest Depot,Feest Depot,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,4,$123.00 ,492
1105065,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,12/13/2019,Retail,Individual,1204,Nigel Kittel,Nigel Kittel,Bath products,BP102,Lavender and Olive Candle,2,$6.99 ,13.98
1105067,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,12/13/2019,Retail,Individual,2629,Leland Andrysek,Leland Andrysek,Gift Basket,GB100,Organic EVOO Gift Basket,2,$70.00 ,140
1105140,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,12/25/2019,Retail,Individual,2760,Butch Kilday,Butch Kilday,Bath products,BP300,Mandarin and Olive Body Soap,2,$7.45 ,14.9
1105229,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,1/6/2020,Retail,Individual,3994,Ingaberg MacKeogh,Ingaberg MacKeogh,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,3,$234.00 ,702
1105332,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,1/21/2020,Retail,Individual,1943,Dee dee Garbott,Dee dee Garbott,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,2,$17.50 ,35
1105463,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,2/10/2020,Retail,Individual,1796,Jerrine Anlay,Jerrine Anlay,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,3,$45.00 ,135
1105470,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,2/11/2020,Retail,Individual,2761,Roobbie Dermot,Roobbie Dermot,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,3,$234.00 ,702
1105502,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,2/15/2020,Retail,Individual,3534,Quincy Gors,Quincy Gors,Olive Oil,OO308,Basil Extra Virgin Olive Oil,4,$26.00 ,104
1105515,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,2/17/2020,Wholesale,Business,2989,Reilly Group,Reilly Group,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,1,$234.00 ,234
1105540,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,2/22/2020,Wholesale,Business,3332,Goodwin LLC,Goodwin LLC,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,8,$234.00 ,1872
1105554,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,2/24/2020,Retail,Individual,1679,Byram Scollick,Byram Scollick,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,3,$16.75 ,50.25
1105719,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,3/18/2020,Retail,Individual,4103,Cherey Davydochkin,Cherey Davydochkin,Bath products,BP503,Vanilla and Olive Oil Bar Soap,2,$5.99 ,11.98
1105817,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,3/31/2020,Retail,Individual,2202,Arnold Sommersett,Arnold Sommersett,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,4,$114.00 ,456
1105821,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,4/1/2020,Retail,Individual,3041,Candie Frere,Candie Frere,Bath products,BP105,Lavender and Olive Oil Lotion,1,$9.99 ,9.99
1105851,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,4/5/2020,Retail,Individual,2761,Roobbie Dermot,Roobbie Dermot,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,2,$19.50 ,39
1105978,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,4/26/2020,Retail,Individual,2393,Earlie Mergue,Earlie Mergue,Bath products,BP300,Mandarin and Olive Body Soap,4,$7.45 ,29.8
1105991,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,4/29/2020,Retail,Individual,1309,Wallis Gaveltone,Wallis Gaveltone,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,1,$30.00 ,30
1106111,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,5/15/2020,Retail,Individual,1203,Tina Argontt,Tina Argontt,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,3,$14.50 ,43.5
1106186,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,5/25/2020,Retail,Individual,2736,Felicle Mundford,Felicle Mundford,Gift Basket,GB304,Scented Olive Oil Bath Salts Gift Basket,3,$35.00 ,105
1106187,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,5/25/2020,Retail,Individual,2057,Ermentrude Abels,Ermentrude Abels,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,4,$114.00 ,456
1106245,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,6/3/2020,Retail,Individual,2158,Dionne Parysowna,Dionne Parysowna,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,2,$123.00 ,246
1106270,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,6/6/2020,Retail,Individual,2158,Dionne Parysowna,Dionne Parysowna,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,$234.00 ,468
1106301,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,6/10/2020,Retail,Individual,2363,Lorain Siebert,Lorain Siebert,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,4,$234.00 ,936
1106349,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,6/17/2020,Retail,Individual,1943,Dee dee Garbott,Dee dee Garbott,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,1,$45.00 ,45
1106378,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,6/21/2020,Retail,Business,4030,Feest Depot,Feest Depot,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,3,$234.00 ,702
1106411,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,6/26/2020,Retail,Individual,3290,Rey Attersoll,Rey Attersoll,Bath products,BP300,Mandarin and Olive Body Soap,4,$7.45 ,29.8
1106532,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/10/2020,Retail,Individual,4014,Lilyan Pinching,Lilyan Pinching,Gift Basket,GB100,Organic EVOO Gift Basket,2,$70.00 ,140
1106536,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/11/2020,Retail,Individual,3767,Dorian Hakey,Dorian Hakey,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,3,$123.00 ,369
1106537,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/11/2020,Retail,Individual,2163,Georgena Brettle,Georgena Brettle,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,3,$26.00 ,78
1106583,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/16/2020,Retail,Individual,2393,Earlie Mergue,Earlie Mergue,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,2,$17.50 ,35
1106582,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/16/2020,Retail,Individual,3534,Quincy Gors,Quincy Gors,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,3,$234.00 ,702
1106597,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/18/2020,Retail,Individual,1890,Darby Hopewell,Darby Hopewell,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,3,$234.00 ,702
1106637,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/23/2020,Retail,Individual,1679,Byram Scollick,Byram Scollick,Gift Basket,GB102,Rosmary EVOO Gift Basket,4,$75.00 ,300
1106650,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,7/25/2020,Retail,Individual,3290,Rey Attersoll,Rey Attersoll,Olive Oil,OO302,Chili Extra Virgin Olive Oil,1,$26.00 ,26
1106782,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,8/12/2020,Wholesale,Business,2989,Reilly Group,Reilly Group,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,5,$234.00 ,1170
1106795,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,8/13/2020,Retail,Individual,2629,Leland Andrysek,Leland Andrysek,Olive Oil,OO204,Lemon Extra Virgin Olive Oil 2pk,3,$45.00 ,135
1106857,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,8/22/2020,Retail,Individual,2393,Earlie Mergue,Earlie Mergue,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,4,$14.50 ,58
1106903,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,8/29/2020,Retail,Individual,2761,Roobbie Dermot,Roobbie Dermot,Bath products,BP305,Mandarin and Olive Oil Lotion,4,$9.99 ,39.96
1106964,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,9/6/2020,Retail,Individual,3190,Swen Godsell,Swen Godsell,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,1,$123.00 ,123
1106978,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,9/8/2020,Retail,Individual,3653,Auberta Sweetnam,Auberta Sweetnam,Bath products,BP100,Lavender and Olive Body Soap,1,$7.45 ,7.45
1107067,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,9/22/2020,Retail,Individual,3601,Bax Gurton,Bax Gurton,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,2,$27.00 ,54
1107236,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,10/16/2020,Retail,Individual,2981,Dorine Esslement,Dorine Esslement,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,1,$45.00 ,45
1107322,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,10/29/2020,Retail,Individual,1299,Gayel Mirrlees,Gayel Mirrlees,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,4,$70.00 ,280
1107328,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,10/31/2020,Retail,Individual,4021,Mersey Shrubsall,Mersey Shrubsall,Olive Oil,OO302,Chili Extra Virgin Olive Oil,3,$26.00 ,78
1107418,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,11/12/2020,Retail,Individual,2599,Tyrone Burnhams,Tyrone Burnhams,Bath products,BP105,Lavender and Olive Oil Lotion,1,$9.99 ,9.99
1107481,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,11/21/2020,Retail,Individual,2530,Daniela Hallard,Daniela Hallard,Bath products,BP105,Lavender and Olive Oil Lotion,2,$9.99 ,19.98
1107495,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,11/22/2020,Retail,Individual,1347,Eamon Salway,Eamon Salway,Bath products,BP501,Vanilla and Olive Bath Salts,2,$8.50 ,17
1107563,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,12/1/2020,Retail,Individual,2163,Georgena Brettle,Georgena Brettle,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,4,$70.00 ,280
1107672,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,12/15/2020,Retail,Individual,2057,Ermentrude Abels,Ermentrude Abels,Bath products,BP301,Mandarin and Olive Bath Salts,3,$8.50 ,25.5
1107731,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,12/24/2020,Retail,Individual,1533,Lily Holbury,Lily Holbury,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,4,$26.00 ,104
1107776,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,12/30/2020,Retail,Individual,1553,Grant Scandrett,Grant Scandrett,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,4,$70.00 ,280
1107802,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,1/1/2021,Retail,Individual,2599,Tyrone Burnhams,Tyrone Burnhams,Bath products,BP101,Lavender and Olive Bath Salts,2,$8.50 ,17
1107814,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,1/3/2021,Retail,Individual,1884,Jacques Simonsen,Jacques Simonsen,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,3,$24.50 ,73.5
1107832,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,1/7/2021,Retail,Individual,3994,Ingaberg MacKeogh,Ingaberg MacKeogh,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,1,$30.00 ,30
1107849,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,1/10/2021,Retail,Individual,3667,Marigold Geaves,Marigold Geaves,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,2,$14.50 ,29
1107886,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,1/15/2021,Retail,Individual,2640,Hestia Sinkin,Hestia Sinkin,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,3,$45.00 ,135
1107902,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,1/17/2021,Retail,Individual,2042,Haroun Philpot,Haroun Philpot,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,1,$24.50 ,24.5
1107933,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,1/22/2021,Retail,Individual,2058,Analise Whilde,Analise Whilde,Bath products,BP305,Mandarin and Olive Oil Lotion,2,$9.99 ,19.98
1107981,900010453,Winifred Fetterman,Winifred Fetterman,Senior Sales Representative,1/28/2021,Retail,Individual,1890,Darby Hopewell,Darby Hopewell,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,4,$45.00 ,180
1102913,900015961,Wynona Smith,Wynona Smith,Sales Associate III,2/6/2019,Retail,Individual,3895,Berty Blodg,Berty Blodg,Olive Oil,OO302,Chili Extra Virgin Olive Oil,1,$26.00 ,26
1102926,900015961,Wynona Smith,Wynona Smith,Sales Associate III,2/8/2019,Retail,Individual,1589,Forrest Hasely,Forrest Hasely,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,2,$123.00 ,246
1103000,900015961,Wynona Smith,Wynona Smith,Sales Associate III,2/18/2019,Retail,Individual,3422,Horatio Burd,Horatio Burd,Gift Basket,GB102,Rosmary EVOO Gift Basket,4,$75.00 ,300
1103010,900015961,Wynona Smith,Wynona Smith,Sales Associate III,2/19/2019,Retail,Individual,3958,Armin Measen,Armin Measen,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,3,$24.50 ,73.5
1103060,900015961,Wynona Smith,Wynona Smith,Sales Associate III,2/27/2019,Retail,Individual,2419,Waly Cuthbertson,Waly Cuthbertson,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,2,$45.00 ,90
1103083,900015961,Wynona Smith,Wynona Smith,Sales Associate III,3/5/2019,Retail,Individual,3422,Horatio Burd,Horatio Burd,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,2,$123.00 ,246
1103096,900015961,Wynona Smith,Wynona Smith,Sales Associate III,3/7/2019,Retail,Individual,1045,Wolfy Halgarth,Wolfy Halgarth,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,1,$16.75 ,16.75
1103118,900015961,Wynona Smith,Wynona Smith,Sales Associate III,3/12/2019,Wholesale,Business,2905,Kautzer Inc,Kautzer Inc,Bath products,BP501,Vanilla and Olive Bath Salts,10,$8.50 ,85
1103202,900015961,Wynona Smith,Wynona Smith,Sales Associate III,3/22/2019,Retail,Individual,3298,Jermaine Brecknock,Jermaine Brecknock,Bath products,BP503,Vanilla and Olive Oil Bar Soap,2,$5.99 ,11.98
1103306,900015961,Wynona Smith,Wynona Smith,Sales Associate III,4/6/2019,Wholesale,Business,1862,Kerluke Group,Kerluke Group,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,14,$70.00 ,980
1103326,900015961,Wynona Smith,Wynona Smith,Sales Associate III,4/8/2019,Retail,Individual,2561,Bunny Trevan,Bunny Trevan,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,2,$14.50 ,29
1103344,900015961,Wynona Smith,Wynona Smith,Sales Associate III,4/11/2019,Retail,Individual,2563,Gabbi Engeham,Gabbi Engeham,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,3,$123.00 ,369
1103380,900015961,Wynona Smith,Wynona Smith,Sales Associate III,4/15/2019,Retail,Individual,2897,Silvano Instrell,Silvano Instrell,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,3,$45.00 ,135
1103416,900015961,Wynona Smith,Wynona Smith,Sales Associate III,4/21/2019,Wholesale,Business,2260,Klocko LLC,Klocko LLC,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,1,$234.00 ,234
